_RAJ2000,_DEJ2000,rest,g,r,i,J,H,K,W1,W2,W3,W4
44.77110078,1.874590502,4863.800561,3.209121208,2.357121208,2.046121208,0.887121208,0.308121208,0.178121208,0.130121208,0.209121208,-1.042878792,-4.877878792
44.82211199,1.891367079,1574.20979,3.993686955,3.623686955,3.479686955,2.586686955,2.313686955,2.177686955,2.201686955,2.208686955,1.426686955,-2.149313045
44.81306449,1.896989254,1955.034198,3.523228207,3.153228207,3.009228207,4.961228207,4.198228207,4.005228207,4.220228207,4.305228207,1.197228207,-2.556771793
44.8159795,1.91981324,649.7173965,5.387377523,4.642377523,4.347377523,8.147377523,7.161377523,6.612377523,7.069377523,6.982377523,3.559377523,-0.093622477
44.82358223,1.928814553,2911.55302,2.130376484,1.385376484,1.090376484,-0.134623516,-0.681623516,-0.794623516,-0.862623516,-0.817623516,-0.952623516,-3.242623516
44.45669758,1.666327509,644.7894641,7.612910338,6.583910338,6.336910338,5.059910338,4.473910338,4.390910338,4.407910338,4.472910338,3.038910338,0.163910338
44.47417369,1.711539339,951.0744064,4.939927526,4.341927526,4.170927526,3.104927526,2.793927526,2.613927526,2.614927526,2.631927526,2.099927526,-1.192072474
44.4828718,1.709051923,553.9843004,6.113512714,5.515512714,5.344512714,7.334512714,6.568512714,6.357512714,6.194512714,6.078512714,4.064512714,0.567512714
44.47322062,1.682028464,2200.357276,3.715533981,3.217533981,3.084533981,3.899533981,3.790533981,3.620533981,3.591533981,3.770533981,1.076533981,-2.841466019
44.47094311,1.686348154,1491.724629,4.559556699,4.061556699,3.928556699,2.937556699,2.570556699,2.517556699,2.473556699,2.509556699,1.889556699,-1.722443301
44.47812127,1.690504807,736.3064706,6.092706915,5.594706915,5.461706915,6.550706915,5.760706915,5.619706915,5.607706915,5.676706915,3.013706915,-0.236293085
44.43597812,1.725318303,1072.749472,5.107508453,4.444508453,4.297508453,3.702508453,3.398508453,3.307508453,3.260508453,3.265508453,2.104508453,-0.998491547
44.43394452,1.726602649,943.5651903,5.386140447,4.723140447,4.576140447,4.262140447,3.888140447,3.669140447,3.715140447,3.756140447,2.218140447,-1.235859553
44.46624764,1.733019806,641.9313864,6.007556948,5.402556948,5.210556948,4.167556948,3.754556948,3.634556948,3.623556948,3.647556948,3.128556948,-0.373443052
44.62184511,1.775976712,465.5064109,8.116371668,6.886371668,6.431371668,4.927371668,4.251371668,4.095371668,4.032371668,4.061371668,3.859371668,0.276371668
44.62098969,1.791103482,916.0211864,6.625472408,5.881472408,5.785472408,4.462472408,4.002472408,3.958472408,3.884472408,3.895472408,2.126472408,-0.828527592
44.56277253,1.786332766,616.179889,3.701462402,3.129462402,2.930462402,5.618462402,4.925462402,4.760462402,4.637462402,4.618462402,3.161462402,-0.169537598
44.56995881,1.79253234,204.7880598,6.093476843,5.521476843,5.322476843,4.242476843,3.817476843,3.739476843,3.679476843,3.695476843,3.669476843,2.212476843
44.60959544,1.80443955,1483.129102,4.542105216,4.185105216,4.076105216,3.188105216,2.908105216,2.789105216,2.770105216,2.846105216,1.717105216,-2.052894784
44.52341122,1.783055813,149.5446354,10.80714581,9.712145809,9.199145809,6.832145809,6.194145809,6.013145809,5.930145809,5.827145809,5.908145809,3.292145809
44.52341122,1.783055813,149.5446354,5.872145809,5.465145809,5.399145809,6.832145809,6.194145809,6.013145809,5.930145809,5.827145809,5.908145809,3.292145809
44.51618475,1.784598348,561.8278883,7.932983534,6.837983534,6.324983534,4.890983534,4.230983534,4.128983534,4.040983534,4.064983534,3.697983534,0.364983534
44.51618475,1.784598348,561.8278883,2.997983534,2.590983534,2.524983534,4.890983534,4.230983534,4.128983534,4.040983534,4.064983534,3.697983534,0.364983534
44.51289665,1.793798108,1163.682197,6.351828049,5.256828049,4.743828049,1.190828049,0.744828049,0.652828049,0.568828049,0.641828049,0.488828049,-1.712171951
44.51289665,1.793798108,1163.682197,1.416828049,1.009828049,0.943828049,1.190828049,0.744828049,0.652828049,0.568828049,0.641828049,0.488828049,-1.712171951
44.51683485,1.79195245,246.9060929,9.718340964,8.623340964,8.110340964,3.382340964,3.113340964,3.056340964,3.030340964,3.062340964,3.010340964,1.921340964
44.51683485,1.79195245,246.9060929,4.783340964,4.376340964,4.310340964,3.382340964,3.113340964,3.056340964,3.030340964,3.062340964,3.010340964,1.921340964
44.52769693,1.794051592,1207.350141,5.173833814,4.796833814,4.782833814,3.704833814,3.401833814,3.381833814,3.338833814,3.367833814,1.982833814,-1.175166186
44.56361909,1.812272558,991.1285882,7.169349984,5.954349984,5.454349984,4.682349984,4.001349984,4.009349984,3.902349984,3.989349984,2.605349984,-0.692650016
44.56710034,1.819195044,548.5709937,8.4538358,7.2388358,6.7388358,5.5848358,4.8788358,4.8148358,4.6968358,4.7358358,3.5198358,0.5278358
44.56710034,1.819195044,548.5709937,4.8928358,4.2858358,4.1298358,5.5848358,4.8788358,4.8148358,4.6968358,4.7358358,3.5198358,0.5278358
44.56945704,1.828457473,456.2536028,8.853968466,7.638968466,7.138968466,3.450968466,3.101968466,3.040968466,2.975968466,3.008968466,2.924968466,0.604968466
44.56945704,1.828457473,456.2536028,5.292968466,4.685968466,4.529968466,3.450968466,3.101968466,3.040968466,2.975968466,3.008968466,2.924968466,0.604968466
44.56652827,1.834602364,572.2631842,4.801020965,4.194020965,4.038020965,5.768020965,5.085020965,4.876020965,4.841020965,4.842020965,3.630020965,0.395020965
44.56194513,1.861337989,1850.277792,4.191815319,3.673815319,3.505815319,2.561815319,2.266815319,2.135815319,2.123815319,2.143815319,0.788815319,-2.058184681
44.36062595,1.800539795,670.1875218,5.658018313,5.140018313,4.989018313,3.971018313,3.568018313,3.501018313,3.427018313,3.445018313,3.629018313,-0.290981687
44.35773967,1.803021515,528.2590208,6.17476539,5.65676539,5.50576539,5.05276539,4.52776539,4.32976539,4.31876539,4.36676539,3.61776539,0.06676539
44.52950128,1.871716146,86.54925275,9.036683387,7.985683387,7.442683387,6.029683387,5.364683387,5.217683387,5.047683387,5.040683387,4.932683387,4.092683387
44.50468555,1.859906695,368.6002103,6.051222107,5.399222107,5.164222107,4.058222107,3.667222107,3.557222107,3.419222107,3.465222107,3.521222107,0.955222107
44.50485773,1.860291345,395.2450587,5.899667754,5.247667754,5.012667754,3.906667754,3.515667754,3.405667754,3.267667754,3.313667754,3.369667754,0.803667754
44.41249416,1.852305632,2802.499486,4.307272292,3.587272292,3.200272292,2.283272292,1.817272292,1.780272292,1.686272292,1.748272292,0.201272292,-3.231727708
44.49777385,1.908703557,2302.386579,3.981108775,3.242108775,2.950108775,1.704108775,1.227108775,1.134108775,1.096108775,1.156108775,0.374108775,-2.540891225
44.62639323,1.831428802,1251.03588,6.022651172,5.426651172,5.228651172,4.196651172,3.916651172,3.814651172,3.688651172,3.727651172,2.048651172,-1.462348828
44.62876952,1.878109809,856.3093035,5.207846687,4.716846687,4.587846687,3.607846687,3.270846687,3.205846687,3.176846687,3.193846687,2.304846687,-0.425153313
44.65005015,1.919601202,1631.152605,5.10452703,4.57052703,4.50352703,3.58152703,3.37552703,3.22852703,3.14652703,3.19552703,1.68352703,-1.88347297
44.75136423,1.879386847,254.1214637,10.42279326,8.885793259,8.030793259,6.275793259,5.582793259,5.359793259,5.255793259,5.228793259,5.052793259,1.982793259
44.70559223,1.897128314,944.6292463,6.262693063,5.637693063,5.399693063,4.417693063,4.020693063,3.859693063,3.871693063,3.929693063,2.094693063,-0.687306937
44.77983862,1.962837735,912.9011712,4.880881179,4.294881179,4.114881179,3.183881179,2.872881179,2.779881179,2.549881179,2.595881179,2.213881179,-0.899118821
44.77975093,1.962182864,831.7058342,5.08315126,4.49715126,4.31715126,3.38615126,3.07515126,2.98215126,2.75215126,2.79815126,2.41615126,-0.69684874
44.50430096,1.961548184,796.6490019,3.818664918,3.101664918,2.873664918,1.648664918,1.175664918,1.106664918,1.059664918,1.107664918,0.913664918,-0.507335082
44.51377282,1.965476625,1706.007611,2.165095178,1.448095178,1.220095178,3.634095178,3.272095178,3.294095178,3.305095178,3.335095178,0.889095178,-2.155904822
44.52954813,1.974837694,394.0796416,8.358080002,7.480080002,7.094080002,5.703080002,5.100080002,5.013080002,4.898080002,4.890080002,4.686080002,0.431080002
44.53444633,1.975961927,671.6678748,7.200227115,6.322227115,5.936227115,7.372227115,6.626227115,6.342227115,6.224227115,6.012227115,3.626227115,-0.043772885
44.55103509,1.988375905,569.0178063,5.352370715,4.843370715,4.660370715,3.577370715,3.235370715,3.118370715,3.063370715,3.085370715,2.677370715,-0.202629285
44.61040719,1.979951979,771.5873503,4.895074505,4.404074505,4.273074505,3.253074505,2.956074505,2.860074505,2.832074505,2.859074505,2.726074505,-0.483925495
44.61040719,1.979951979,771.5873503,7.219074505,6.266074505,5.916074505,3.253074505,2.956074505,2.860074505,2.832074505,2.859074505,2.726074505,-0.483925495
44.61876879,1.984209901,1837.903629,3.010386324,2.519386324,2.388386324,4.559386324,4.325386324,4.060386324,4.171386324,4.324386324,1.153386324,-2.450613676
44.61876879,1.984209901,1837.903629,3.596386324,2.992386324,2.761386324,4.559386324,4.325386324,4.060386324,4.171386324,4.324386324,1.153386324,-2.450613676
44.61876879,1.984209901,1837.903629,5.334386324,4.381386324,4.031386324,4.559386324,4.325386324,4.060386324,4.171386324,4.324386324,1.153386324,-2.450613676
44.61030816,1.984212354,766.5247988,4.909368951,4.418368951,4.287368951,4.611368951,4.121368951,4.038368951,4.016368951,4.084368951,3.191368951,-0.662631049
44.61030816,1.984212354,766.5247988,7.233368951,6.280368951,5.930368951,4.611368951,4.121368951,4.038368951,4.016368951,4.084368951,3.191368951,-0.662631049
44.62496618,1.99197899,1232.878661,4.463398321,3.859398321,3.628398321,2.533398321,2.049398321,1.992398321,1.907398321,1.928398321,1.802398321,-1.363601679
44.62644367,1.993881692,1273.411297,4.393156508,3.789156508,3.558156508,5.008156508,4.667156508,4.164156508,3.791156508,3.625156508,1.465156508,-2.073843492
44.62852795,1.996151291,2431.388104,2.988728562,2.384728562,2.153728562,4.735728562,4.183728562,4.397728562,3.680728562,3.553728562,0.630728562,-2.823271438
44.69490764,1.978079397,2882.507059,1.297148102,0.732148102,0.576148102,3.355148102,3.111148102,3.164148102,2.968148102,3.039148102,0.414148102,-3.056851898
44.69835283,1.986870467,615.6622645,4.649287323,4.084287323,3.928287323,2.921287323,2.629287323,2.528287323,2.490287323,2.521287323,2.540287323,0.022287323
44.71572798,1.988444324,325.2697021,8.44678194,7.65678194,7.44878194,7.14278194,6.53178194,6.23878194,6.07278194,5.88778194,4.80178194,1.10778194
44.71266449,1.997282347,658.1834864,6.916265091,6.126265091,5.918265091,4.676265091,4.204265091,4.062265091,4.006265091,4.038265091,3.284265091,-0.022734909
44.62351985,2.067559923,651.7252779,5.51367717,4.95767717,4.77967717,3.74867717,3.43967717,3.33867717,3.29867717,3.31467717,2.58667717,-0.01232283
45.01481736,1.853744974,699.8255495,7.157051031,6.123051031,5.760051031,4.501051031,3.952051031,3.788051031,3.754051031,3.798051031,2.741051031,-0.418948969
44.95295962,1.891621875,541.7708231,6.669921937,6.244921937,6.099921937,6.890921937,6.242921937,5.982921937,5.965921937,5.795921937,3.336921937,0.196921937
44.95765277,1.899058416,1128.842629,5.075832992,4.650832992,4.505832992,3.533832992,3.244832992,3.121832992,3.132832992,3.122832992,2.199832992,-1.321167008
44.95765277,1.899058416,1128.842629,5.590832992,5.041832992,4.935832992,3.533832992,3.244832992,3.121832992,3.132832992,3.122832992,2.199832992,-1.321167008
44.96620882,1.894165512,1264.78944,4.828908845,4.403908845,4.258908845,3.645908845,3.316908845,3.257908845,3.230908845,3.269908845,2.110908845,-1.405091155
44.96620882,1.894165512,1264.78944,5.343908845,4.794908845,4.688908845,3.645908845,3.316908845,3.257908845,3.230908845,3.269908845,2.110908845,-1.405091155
44.96324333,1.89860992,2335.312224,3.497275237,3.072275237,2.927275237,3.651275237,3.342275237,2.986275237,3.088275237,3.206275237,0.258275237,-2.948724763
44.96324333,1.89860992,2335.312224,4.012275237,3.463275237,3.357275237,3.651275237,3.342275237,2.986275237,3.088275237,3.206275237,0.258275237,-2.948724763
45.02849053,1.900358206,1625.795172,5.006670852,4.496670852,4.355670852,3.279670852,2.903670852,2.825670852,2.817670852,2.831670852,0.982670852,-2.119329148
45.06671542,1.934210584,2926.802124,3.666033192,3.276033192,3.050033192,2.164033192,1.857033192,1.720033192,1.730033192,1.716033192,-0.049966808,-3.563966808
45.01313492,1.94752193,3940.522497,0.495230944,0.054230944,-0.089769056,1.527230944,0.896230944,0.745230944,0.624230944,0.663230944,-0.770769056,-4.152769056
44.91546896,1.882849153,443.6803734,8.900648911,7.630648911,6.945648911,5.418648911,4.702648911,4.497648911,4.368648911,4.340648911,4.186648911,0.571648911
44.91583486,1.882901246,404.6057704,9.100839639,7.830839639,7.145839639,5.618839639,4.902839639,4.697839639,4.568839639,4.540839639,4.386839639,0.771839639
44.99200122,1.933936152,911.7401015,5.939644715,5.357644715,5.176644715,4.192644715,3.869644715,3.772644715,3.718644715,3.756644715,2.500644715,-0.775355285
44.86327574,1.910860736,1579.0762,4.898984561,4.386984561,4.240984561,5.661984561,5.019984561,5.053984561,5.209984561,5.165984561,1.498984561,-2.184015439
44.86327574,1.910860736,1579.0762,5.296984561,4.721984561,4.469984561,5.661984561,5.019984561,5.053984561,5.209984561,5.165984561,1.498984561,-2.184015439
44.86207323,1.92081154,1234.712403,5.433170946,4.921170946,4.775170946,3.717170946,3.407170946,3.344170946,3.283170946,3.302170946,2.349170946,-1.410829054
44.87279218,1.920444714,1439.956781,5.497252713,4.922252713,4.670252713,3.776252713,3.369252713,3.365252713,3.251252713,3.247252713,1.730252713,-2.126747287
44.90000365,2.0029916,550.9246615,5.999538933,5.365538933,5.178538933,4.081538933,3.700538933,3.555538933,3.559538933,3.605538933,3.192538933,0.452538933
44.99301855,1.951648165,880.8322066,5.904534071,5.226534071,4.976534071,3.928534071,3.526534071,3.448534071,3.394534071,3.436534071,2.809534071,-0.808465929
44.99136908,1.959130837,378.6987087,7.737530879,7.059530879,6.809530879,8.232530879,7.630530879,7.400530879,7.208530879,7.117530879,4.792530879,0.703530879
45.01822187,2.023054255,58.03513887,10.30654486,8.91354486,8.10254486,6.44154486,5.80154486,5.57954486,5.44854486,5.40354486,5.27054486,4.68654486
45.0514021,2.034514887,354.2581891,5.107400509,4.605400509,4.469400509,3.557400509,3.240400509,3.208400509,3.140400509,3.174400509,3.201400509,1.226400509
45.05462605,2.03917124,1361.460663,2.183974512,1.681974512,1.545974512,4.692974512,4.327974512,4.255974512,4.151974512,4.128974512,1.888974512,-2.133025488
44.94475136,2.021445418,652.6588645,7.237568795,6.380568795,6.109568795,4.892568795,4.315568795,4.267568795,4.205568795,4.265568795,3.552568795,-0.155431205
44.97711219,2.033018058,502.1904379,5.515657804,5.009657804,4.838657804,3.879657804,3.557657804,3.478657804,3.431657804,3.443657804,3.123657804,-0.242342196
45.19827366,1.974024298,1606.148829,5.482071073,4.878071073,4.829071073,3.701071073,3.333071073,3.217071073,3.264071073,3.317071073,1.384071073,-2.081928927
45.23760054,2.011002118,1806.011383,5.125397584,4.475397584,4.306397584,3.360397584,2.922397584,2.869397584,2.885397584,2.872397584,0.801397584,-2.311602416
45.1871259,2.024008437,452.139248,7.768638962,6.733638962,6.348638962,4.991638962,4.406638962,4.327638962,4.219638962,4.238638962,3.427638962,0.513638962
45.1871259,2.024008437,452.139248,7.210638962,6.592638962,6.372638962,4.991638962,4.406638962,4.327638962,4.219638962,4.238638962,3.427638962,0.513638962
45.1886341,2.030727568,893.2912239,6.290034663,5.255034663,4.870034663,3.860034663,3.461034663,3.386034663,3.344034663,3.366034663,2.226034663,-0.684965337
45.1886341,2.030727568,893.2912239,5.732034663,5.114034663,4.894034663,3.860034663,3.461034663,3.386034663,3.344034663,3.366034663,2.226034663,-0.684965337
45.13525831,2.046938333,888.4315085,6.116880237,5.466880237,5.358880237,4.251880237,3.820880237,3.781880237,3.697880237,3.750880237,2.113880237,-1.309119763
45.13525831,2.046938333,888.4315085,3.150880237,2.765880237,2.651880237,4.251880237,3.820880237,3.781880237,3.697880237,3.750880237,2.113880237,-1.309119763
45.13893682,2.055500281,1163.807254,5.530594701,4.880594701,4.772594701,6.085594701,5.648594701,5.687594701,5.416594701,5.195594701,2.108594701,-1.796405299
45.13893682,2.055500281,1163.807254,2.564594701,2.179594701,2.065594701,6.085594701,5.648594701,5.687594701,5.416594701,5.195594701,2.108594701,-1.796405299
45.13075427,2.055502353,478.1706092,7.462085607,6.812085607,6.704085607,3.139085607,2.868085607,2.826085607,2.762085607,2.791085607,2.667085607,0.059085607
45.13075427,2.055502353,478.1706092,4.496085607,4.111085607,3.997085607,3.139085607,2.868085607,2.826085607,2.762085607,2.791085607,2.667085607,0.059085607
45.17336768,2.049699815,1858.902849,4.185716535,3.681716535,3.597716535,2.537716535,2.160716535,2.170716535,2.112716535,2.144716535,0.837716535,-2.404283465
45.28528602,2.03994054,1495.539941,4.683009919,4.228009919,4.110009919,3.123009919,2.822009919,2.830009919,2.768009919,2.780009919,1.513009919,-2.074990081
45.3267303,2.088751966,837.3463466,5.915474351,5.250474351,5.003474351,6.519474351,6.240474351,5.589474351,5.578474351,5.532474351,2.560474351,-0.638525649
45.3317045,2.096155782,815.0889038,5.973975095,5.308975095,5.061975095,4.068975095,3.649975095,3.618975095,3.548975095,3.593975095,2.276975095,-0.508024905
45.26463436,2.089675797,1370.154469,5.806152342,5.211152342,5.130152342,4.075152342,3.605152342,3.763152342,3.544152342,3.562152342,1.776152342,-1.994847658
45.31964365,2.113694915,599.4839256,7.103112287,6.432112287,6.339112287,6.511112287,5.943112287,5.643112287,5.630112287,5.542112287,3.569112287,0.164112287
45.31150122,2.118936928,955.7509991,6.090276197,5.419276197,5.326276197,4.184276197,3.756276197,3.633276197,3.698276197,3.718276197,2.706276197,-1.041723803
45.31150122,2.118936928,955.7509991,5.792276197,4.760276197,4.384276197,4.184276197,3.756276197,3.633276197,3.698276197,3.718276197,2.706276197,-1.041723803
45.30962455,2.125609402,818.4301298,6.427091954,5.756091954,5.663091954,3.458091954,2.867091954,2.716091954,2.704091954,2.745091954,2.219091954,-0.631908046
45.30962455,2.125609402,818.4301298,6.129091954,5.097091954,4.721091954,3.458091954,2.867091954,2.716091954,2.704091954,2.745091954,2.219091954,-0.631908046
45.21586553,2.076484656,452.0057097,7.999280396,6.949280396,6.421280396,5.039280396,4.404280396,4.271280396,4.184280396,4.208280396,3.876280396,0.208280396
45.22413051,2.086491791,460.7495702,7.957675306,6.907675306,6.379675306,6.862675306,6.127675306,5.964675306,5.834675306,5.693675306,4.308675306,0.715675306
45.26729546,2.112578457,995.6935946,6.309371434,5.673371434,5.561371434,4.327371434,3.983371434,3.981371434,3.832371434,3.859371434,1.997371434,-1.362628566
45.27682756,2.149032927,241.384887,9.498449622,8.165449622,7.409449622,5.785449622,5.135449622,4.934449622,4.843449622,4.810449622,4.416449622,1.857449622
45.2784899,2.153177767,227.5899181,9.626234902,8.293234902,7.537234902,8.763234902,8.190234902,7.775234902,7.745234902,7.535234902,5.078234902,2.058234902
45.07319851,2.031352843,1154.961838,4.850161827,4.346161827,4.212161827,3.265161827,2.949161827,2.870161827,2.862161827,2.874161827,1.909161827,-1.649838173
45.11383946,2.04196202,1562.204596,5.743310444,5.017310444,4.799310444,5.657310444,5.256310444,4.547310444,5.072310444,4.775310444,1.485310444,-2.237689556
45.11419961,2.049363792,1043.152917,6.620260116,5.894260116,5.676260116,4.469260116,3.997260116,3.879260116,3.730260116,3.751260116,2.308260116,-1.346739884
45.10382903,2.076497249,276.416345,5.7961814,5.1561814,4.9691814,3.9631814,3.5931814,3.5111814,3.4501814,3.5041814,3.3801814,1.4121814
45.04171034,2.105197943,689.6756005,4.450775692,3.951775692,3.806775692,2.874775692,2.512775692,2.444775692,2.401775692,2.437775692,2.354775692,-0.798224308
45.20978856,2.127793167,529.1158817,4.240246013,3.920246013,3.818246013,2.993246013,2.717246013,2.684246013,2.632246013,2.646246013,2.626246013,0.406246013
45.20865858,2.164941402,705.0518729,5.002894647,4.487894647,4.325894647,3.378894647,3.064894647,3.037894647,2.961894647,3.008894647,2.471894647,-0.536105353
45.1584207,2.160125899,1121.126062,5.605727758,5.000727758,4.810727758,4.831727758,4.472727758,4.254727758,4.293727758,4.327727758,2.242727758,-1.897272242
45.15199609,2.169344962,2065.106339,4.279287901,3.674287901,3.484287901,2.426287901,1.981287901,1.994287901,1.872287901,1.891287901,1.034287901,-3.245712099
45.11269173,2.183203752,305.2461132,3.094749287,2.818749287,2.752749287,2.141749287,1.935749287,1.873749287,1.744749287,1.777749287,1.694749287,1.146749287
45.13477705,2.18302709,987.494084,5.129327488,4.574327488,4.397327488,3.835327488,3.446327488,3.403327488,3.380327488,3.425327488,2.287327488,-0.827672512
45.13477705,2.18302709,987.494084,5.546327488,4.993327488,4.832327488,3.835327488,3.446327488,3.403327488,3.380327488,3.425327488,2.287327488,-0.827672512
45.12506942,2.192387587,847.1286098,5.462253254,4.907253254,4.730253254,3.746253254,3.375253254,3.368253254,3.265253254,3.333253254,2.493253254,-0.732746746
45.12506942,2.192387587,847.1286098,5.879253254,5.326253254,5.165253254,3.746253254,3.375253254,3.368253254,3.265253254,3.333253254,2.493253254,-0.732746746
44.82655599,1.978562707,838.5305153,3.592405641,3.130405641,2.999405641,2.068405641,1.772405641,1.723405641,1.663405641,1.697405641,1.530405641,-0.760594359
44.8691804,2.044088314,1490.481714,5.220366739,4.704366739,4.573366739,3.686366739,3.270366739,3.284366739,3.241366739,3.265366739,1.278366739,-1.845633261
44.94448523,2.044571855,327.1655925,4.469161883,3.736161883,3.503161883,2.388161883,1.934161883,1.796161883,1.747161883,1.807161883,1.705161883,0.979161883
44.83569238,2.091007725,881.2248622,6.658566292,5.918566292,5.673566292,4.542566292,4.075566292,4.034566292,3.943566292,3.995566292,2.864566292,-0.839433708
44.85748886,2.115442144,307.5436423,5.107466233,4.581466233,4.440466233,3.502466233,3.196466233,3.128466233,3.064466233,3.112466233,3.060466233,1.045466233
44.86997495,2.091571091,283.1757566,5.211719652,4.674719652,4.503719652,3.576719652,3.224719652,3.134719652,3.084719652,3.112719652,3.092719652,1.187719652
44.7958785,2.081045381,164.2966802,11.09985606,9.741856059,8.589856059,6.708856059,6.045856059,5.888856059,5.718856059,5.626856059,5.488856059,2.887856059
44.73958505,2.089743819,421.4002596,5.509526006,4.931526006,4.732526006,3.724526006,3.382526006,3.308526006,3.246526006,3.286526006,3.589526006,0.943526006
44.75172166,2.08942666,275.2063434,4.4377078,4.0217078,3.9227078,3.0317078,2.7437078,2.6847078,2.6307078,2.6667078,2.5767078,1.9467078
44.75323266,2.098905136,688.3639557,2.446909392,2.030909392,1.931909392,7.004909392,6.502909392,6.028909392,5.834909392,5.554909392,3.177909392,-0.353090608
44.76895949,2.115783852,2524.775539,4.29988613,3.74388613,3.71288613,2.56488613,2.18388613,2.12588613,2.04988613,2.09488613,0.38588613,-2.90711387
44.72694481,2.137958,1994.767938,4.845538104,4.327538104,4.264538104,3.275538104,2.928538104,2.797538104,2.773538104,2.841538104,1.058538104,-2.776461896
44.87383219,2.151882054,408.6930375,5.817013804,5.030013804,4.771013804,2.557013804,2.271013804,2.191013804,2.121013804,2.144013804,2.072013804,0.514013804
44.87383219,2.151882054,408.6930375,4.077013804,3.608013804,3.469013804,2.557013804,2.271013804,2.191013804,2.121013804,2.144013804,2.072013804,0.514013804
44.8729528,2.158395336,1124.062859,3.620047009,2.833047009,2.574047009,1.384047009,0.878047009,0.757047009,0.687047009,0.766047009,0.628047009,-1.977952991
44.8729528,2.158395336,1124.062859,1.880047009,1.411047009,1.272047009,1.384047009,0.878047009,0.757047009,0.687047009,0.766047009,0.628047009,-1.977952991
44.8729528,2.158395336,1124.062859,4.945047009,4.088047009,3.748047009,1.384047009,0.878047009,0.757047009,0.687047009,0.766047009,0.628047009,-1.977952991
44.87017944,2.158118082,927.3043247,4.037888574,3.250888574,2.991888574,3.715888574,3.344888574,3.255888574,3.193888574,3.204888574,2.197888574,-0.924111426
44.87017944,2.158118082,927.3043247,2.297888574,1.828888574,1.689888574,3.715888574,3.344888574,3.255888574,3.193888574,3.204888574,2.197888574,-0.924111426
44.87107859,2.16827103,392.0314008,5.907395728,5.120395728,4.861395728,4.839395728,4.314395728,4.204395728,4.153395728,4.219395728,4.269395728,0.289395728
44.87107859,2.16827103,392.0314008,7.232395728,6.375395728,6.035395728,4.839395728,4.314395728,4.204395728,4.153395728,4.219395728,4.269395728,0.289395728
44.89196614,2.148720249,141.1120637,10.27417928,8.895179284,8.090179284,6.356179284,5.722179284,5.538179284,5.413179284,5.353179284,5.222179284,3.261179284
44.77283575,2.161404061,1869.939797,5.173861877,4.566861877,4.628861877,3.496861877,3.053861877,3.119861877,3.039861877,3.100861877,1.168861877,-2.584138123
45.04088922,2.115327321,1241.718063,4.301885006,2.974885006,1.931885006,5.352885006,4.873885006,4.504885006,4.635885006,4.753885006,1.749885006,-1.517114994
45.03879048,2.124230559,96.3510734,9.852717214,8.525717214,7.482717214,6.538717214,5.855717214,5.660717214,4.620717214,4.583717214,4.542717214,3.727717214
45.03808033,2.131977278,321.2211291,7.237979478,5.910979478,4.867979478,8.855979478,7.952979478,7.804979478,7.703979478,7.634979478,4.833979478,1.459979478
44.98016347,2.13842024,1297.350393,4.508713561,3.979713561,3.804713561,5.967713561,5.892713561,5.414713561,5.085713561,5.012713561,2.017713561,-1.453286439
44.97953214,2.142028813,1550.475559,4.121675377,3.592675377,3.417675377,2.430675377,2.090675377,2.027675377,1.966675377,1.994675377,1.512675377,-1.892324623
45.04793844,2.146826344,2977.314308,3.928876577,3.378876577,3.302876577,2.156876577,1.772876577,1.711876577,1.694876577,1.722876577,0.279876577,-3.757123423
44.94733303,2.142789478,3164.365959,2.196566481,2.012566481,1.942566481,1.201566481,1.023566481,0.868566481,0.886566481,0.858566481,-0.522433519,-3.736433519
44.95560984,2.150396104,579.6723355,5.882087128,5.698087128,5.628087128,7.490087128,6.921087128,6.604087128,6.694087128,6.463087128,3.692087128,-0.135912872
45.02164135,2.218589404,1354.407919,5.317252578,4.828252578,4.621252578,3.513252578,3.154252578,3.048252578,3.027252578,3.031252578,1.771252578,-1.733747422
45.02164135,2.218589404,1354.407919,5.365252578,4.803252578,4.719252578,3.513252578,3.154252578,3.048252578,3.027252578,3.031252578,1.771252578,-1.733747422
45.02164135,2.218589404,1354.407919,3.727252578,3.263252578,3.151252578,3.513252578,3.154252578,3.048252578,3.027252578,3.031252578,1.771252578,-1.733747422
45.01412365,2.225898183,381.1319815,8.070623036,7.581623036,7.374623036,7.947623036,7.540623036,7.038623036,7.042623036,6.830623036,3.990623036,1.147623036
45.01412365,2.225898183,381.1319815,8.118623036,7.556623036,7.472623036,7.947623036,7.540623036,7.038623036,7.042623036,6.830623036,3.990623036,1.147623036
45.01412365,2.225898183,381.1319815,6.480623036,6.016623036,5.904623036,7.947623036,7.540623036,7.038623036,7.042623036,6.830623036,3.990623036,1.147623036
45.01793727,2.226658147,934.6100946,6.122847663,5.633847663,5.426847663,3.015847663,2.702847663,2.626847663,2.563847663,2.584847663,2.444847663,-1.103152337
45.01793727,2.226658147,934.6100946,6.170847663,5.608847663,5.524847663,3.015847663,2.702847663,2.626847663,2.563847663,2.584847663,2.444847663,-1.103152337
45.01793727,2.226658147,934.6100946,4.532847663,4.068847663,3.956847663,3.015847663,2.702847663,2.626847663,2.563847663,2.584847663,2.444847663,-1.103152337
45.10101972,2.189102289,404.4917751,6.064451524,5.425451524,5.231451524,4.196451524,3.814451524,3.694451524,3.657451524,3.709451524,3.642451524,0.810451524
