ALLWISE_RAJ2000,ALLWISE_DEJ2000,ALLWISE_W1mag,ALLWISE_W2mag,ALLWISE_W3mag,ALLWISE_W4mag,ALLWISE_Jmag,ALLWISE_Hmag,ALLWISE_Kmag,APASS_RAJ2000,APASS_DEJ2000,APASS_g'mag,APASS_r'mag,APASS_i'mag,OB star?
0.235810621,0.040229463,0.515818751,0.53315824,0.687664448,0.748340096,0.696292954,0.641707438,0.632345696,0.235810478,0.040229256,0.894289395,0.959662111,0.879676085,0
0.274956137,0.050506191,0.61948082,0.63964663,0.867822319,0.749723349,0.822467855,0.772388853,0.761348441,0.274956054,0.050505712,0.997767282,1.099943052,1.017516064,0
0.273710799,0.044707939,0.599663924,0.619351758,0.813032038,0.829306529,0.793593503,0.744238814,0.733267647,0.273710728,0.044707833,0.981623014,1.06976082,0.99155004,0
0.231970229,0.060541124,0.564086221,0.581985316,0.767837796,0.803578015,0.746973457,0.698787492,0.688225772,0.23197025,0.060541033,0.914727351,0.994495065,0.928175337,0
0.273657126,0.044467771,0.676961409,0.699755268,0.883145024,0.839450387,0.889314986,0.831667021,0.826025758,0.273656979,0.044467712,1.074881924,1.177201974,1.094269871,0
0.273657126,0.044467771,0.676961409,0.699755268,0.883145024,0.839450387,0.889314986,0.831667021,0.826025758,0.273656979,0.044467712,1.074881924,1.177201974,1.094269871,0
0.264487594,0.112954665,0.267817824,0.267414791,0.358613218,0.418019181,0.405293631,0.340849465,0.325779436,0.264487591,0.112954537,0.697123229,0.69722855,0.593961799,0
0.243612657,0.112812329,0.455035346,0.470363517,0.606639839,0.701954998,0.583502519,0.56002269,0.551270322,0.243612568,0.112812138,0.653413482,0.744495065,0.715782061,0
0.232059102,0.059412898,0.548093638,0.566286635,0.737269772,0.825341203,0.74103316,0.68191165,0.669997889,0.232059048,0.0594128,0.949334478,1.017653759,0.936625297,0
0.275563058,0.05414265,0.643179975,0.664358622,0.881519889,0.803301365,0.853447628,0.794582713,0.784291646,0.275562114,0.054143619,1.053069987,1.151860289,1.064518968,0
0.24324542,0.112406678,0.650133272,0.669909867,0.886704844,0.830689782,0.864726671,0.802098844,0.79196284,0.243245444,0.112406269,1.071962216,1.170747912,1.086260012,0
0.276290155,0.060699778,0.585931162,0.605622874,0.764045813,0.707211361,0.760207534,0.719775934,0.714195228,0.276290056,0.060699522,0.911378274,0.977600607,0.926326908,0
0.231890946,0.061332535,0.585062,0.603354623,0.7843987,0.811416451,0.778705166,0.724810324,0.713280315,0.231890916,0.061332501,0.976814083,1.0591306,0.980019364,0
0.276140919,0.058885265,0.606617221,0.627410016,0.832069339,0.80938768,0.793443116,0.746153301,0.740798086,0.276140708,0.058885328,0.935594676,1.03397874,0.972097527,0
0.276549046,0.064825754,0.337988179,0.346087268,0.446060981,0.511803762,0.556207234,0.452173296,0.42318249,0.27654859,0.0648255,1.120566767,1.043944571,0.88495731,0
0.276639687,0.068070783,0.623015413,0.642869934,0.875483671,0.786886758,0.829084894,0.771892505,0.760574284,0.276639611,0.06807098,1.034263632,1.127182992,1.044362292,0
0.255492597,0.118359749,0.361687333,0.370142661,0.486457205,0.573220214,0.495300399,0.447493441,0.440495461,0.255491939,0.118359652,0.674881924,0.707953683,0.653023501,0
0.271406637,0.037060475,0.669544559,0.691279174,0.917040706,0.784581335,0.883449883,0.827979862,0.816172848,0.271406515,0.037060144,1.095491627,1.193526955,1.105096382,0
0.276308722,0.06061166,0.564260053,0.581806244,0.768998607,0.744466986,0.779908264,0.721052258,0.710042931,0.276308428,0.060611932,0.987720052,1.068621868,0.981339671,0
0.276109995,0.058280875,0.617452776,0.637020235,0.829825104,0.790483217,0.803669449,0.756080267,0.75051024,0.276109815,0.058280893,0.931987978,1.037205771,0.978434997,0
0.266559005,0.110475981,0.351720941,0.36190533,0.472837022,0.557082257,0.50259418,0.442884493,0.431698219,0.266559028,0.110475936,0.809703736,0.76309795,0.686735323,0
0.234870486,0.043072472,0.583149844,0.602160807,0.779755456,0.758945039,0.782464847,0.721832234,0.712365402,0.234870551,0.043072335,0.992872477,1.063306758,0.980811548,0
0.275705863,0.054742276,0.706570866,0.731570465,0.879972141,0.802194762,0.928791638,0.872296674,0.85994792,0.275705674,0.054742191,1.121597252,1.232915718,1.145145674,0
0.274950927,0.050028209,0.594796616,0.612905151,0.807227983,0.782275913,0.79705241,0.736084521,0.724822296,0.274950995,0.050028243,1.013997424,1.094722855,0.999119796,0
0.270582333,0.034852207,0.610499479,0.631051155,0.809549605,0.710531169,0.818181818,0.770545274,0.761066929,0.270582555,0.034851459,0.969686561,1.067008352,1,0
0.251055435,0.019233926,0.537200139,0.554885692,0.710648506,0.781999262,0.717347169,0.665248529,0.656626082,0.251055236,0.019233609,0.908802061,0.976461655,0.902121292,0
0.240311552,0.029374604,0.53511415,0.55321435,0.709332921,0.744005902,0.722309948,0.661632277,0.65226265,0.240311473,0.029374825,0.929583512,0.993830676,0.914356131,0
0.276175182,0.058579549,0.477343841,0.493583239,0.644869215,0.747602361,0.622001654,0.587676381,0.581884721,0.276175175,0.058579459,0.71060541,0.805144267,0.76155268,0
0.276673129,0.066910082,0.680322169,0.701665373,0.848243306,0.756547399,0.901421159,0.841239453,0.831304103,0.276673053,0.066910054,1.104508373,1.206340167,1.119619752,0
0.238591233,0.032671495,0.486325183,0.504446965,0.646339576,0.732202139,0.672907737,0.60873573,0.606165107,0.238590992,0.032671298,0.918162301,0.961275626,0.875979227,0
0.27313179,0.042127934,0.57932553,0.598280905,0.782541402,0.844245666,0.756899015,0.716301496,0.70666479,0.273131686,0.042128024,0.885959639,0.97769552,0.923158173,0
0.274965158,0.049867535,0.63570518,0.656180983,0.868596193,0.789284397,0.838258516,0.78345033,0.774579492,0.274965086,0.049867464,1.017346501,1.116362946,1.033799842,0
0.276716083,0.067854727,0.697125971,0.719095087,0.899705928,0.784396902,0.975486879,0.875912926,0.852980505,0.276715585,0.067853809,1.410047231,1.431283219,1.275415896,0
0.27670546,0.071584064,0.542473056,0.558705903,0.692230305,0.74585024,0.727874276,0.67872084,0.663593497,0.276705336,0.071584181,0.934048948,1.002088079,0.929759704,0
0.276029244,0.056925805,0.629389269,0.64704829,0.861399164,0.798045002,0.845326716,0.782457633,0.767682455,0.27602904,0.056925706,1.106139974,1.185174639,1.083355338,0
0.270341221,0.103875815,-0.089407811,-0.067629678,-0.006423154,-0.06888602,0.18053989,0.093171666,0.067351679,0.270340873,0.103875737,1.027651353,0.887623386,0.579790511,0
0.239258396,0.031216462,0.546123537,0.564316839,0.742532116,0.792050904,0.725844048,0.676097284,0.668168062,0.23925833,0.031216493,0.913696866,0.98443432,0.914620192,0
0.276146125,0.057847602,0.617220999,0.637975288,0.8335397,0.795094061,0.816828333,0.763667305,0.752340066,0.276145912,0.057847513,1.012022327,1.106302202,1.026406126,0
0.276101131,0.057331523,0.632923861,0.652181699,0.847005108,0.80284028,0.841491841,0.779054102,0.767752833,0.276100994,0.057331606,1.054100472,1.143887623,1.054132559,0
0.273092638,0.041791612,0.616583613,0.63815436,0.837796007,0.827369974,0.806602,0.756292987,0.749876839,0.273092445,0.041791615,0.949506226,1.051063022,0.987325059,0
0.275833073,0.055101572,0.581411519,0.599713484,0.757932209,0.783105865,0.774343936,0.723392186,0.711732001,0.275832926,0.05510143,0.975182482,1.058940774,0.97905114,0
0.276729857,0.066868682,0.594391007,0.61278577,0.795465098,0.73395426,0.787953982,0.737502659,0.730382152,0.276729807,0.0668685,0.957234865,1.051822323,0.977642813,0
0.248508496,0.02020311,0.558407695,0.576911598,0.745550224,0.76632239,0.754342432,0.692334964,0.682314026,0.248508413,0.020202853,0.967711464,1.034263478,0.95185283,0
0.275808381,0.054809073,0.631938811,0.653315824,0.831063303,0.785872372,0.84457478,0.779763171,0.769512281,0.275808266,0.054808765,1.073937312,1.155846621,1.062406478,0
0.275574998,0.053166438,0.647236064,0.666865636,0.883686736,0.774253043,0.862470862,0.807416862,0.791681329,0.275574787,0.053166121,1.075311292,1.173310554,1.083443359,0
0.275038581,0.049972429,0.51216827,0.528621739,0.673193004,0.769826632,0.674561997,0.634829469,0.629037934,0.275038478,0.049972326,0.820094461,0.905182232,0.848692897,0
0.275603132,0.053271591,0.65192954,0.671760282,0.874941959,0.801088159,0.862771637,0.805218748,0.797241185,0.275603125,0.053271227,1.064834693,1.165527715,1.07948244,0
0.234197716,0.045211562,0.592420906,0.611114427,0.799024919,0.826540022,0.78502143,0.733177338,0.721725667,0.234197644,0.045211399,0.9669386,1.054954442,0.980019364,0
0.268187982,0.029589531,0.657260401,0.677848744,0.863256462,0.814644043,0.872321227,0.812522158,0.801252727,0.268187871,0.029589619,1.07685702,1.171886864,1.08573189,0
0.276365257,0.05962514,0.574458222,0.592431206,0.766290048,0.748985614,0.848334461,0.766149046,0.722922092,0.276364949,0.05962842,1.082954058,1.190964313,1.101839627,0
0.237600566,0.03461518,0.550585236,0.569151794,0.72751896,0.772408705,0.742762614,0.682053464,0.675768879,0.237600546,0.034615162,0.947445255,1.018602885,0.935921134,0
0.237158694,0.035696986,0.498203732,0.516802961,0.665686426,0.744559203,0.681630198,0.617953627,0.609965515,0.237158816,0.035696446,0.916101331,0.968204252,0.881964616,0
0.276789526,0.067913321,0.592015297,0.611890408,0.806608884,0.766137956,0.785171817,0.735517266,0.7267225,0.276789499,0.067913362,0.967711464,1.055334093,0.98116363,0
0.272166161,0.099526364,0.332425542,0.327344356,0.438012692,0.520379934,0.43349124,0.403885698,0.397494546,0.272166237,0.099526561,0.595963933,0.627277904,0.566675469,0
0.276716159,0.073859734,0.463553135,0.483017967,0.624052004,0.727222427,0.665313181,0.588030915,0.571679921,0.276716099,0.073859841,0.999141262,1.011389522,0.909338967,0
0.275941468,0.055511646,0.607949936,0.627648779,0.760718155,0.720767245,0.810662456,0.75806566,0.744668872,0.27594128,0.05551146,1.023357664,1.109244495,1.02086084,0
0.27674663,0.065347767,0.577818983,0.595176983,0.730459681,0.705090373,0.766373412,0.714174289,0.704905342,0.276746542,0.065347539,0.943924431,1.029707669,0.953701259,0
0.259204587,0.019789657,0.279290764,0.281143676,0.369679616,0.430468462,0.451913678,0.372544849,0.342740517,0.259204265,0.019789912,0.908802061,0.844817768,0.714285714,0
0.233894977,0.046317839,0.486672847,0.50480511,0.650441108,0.779601623,0.670125573,0.606466709,0.598986558,0.233894883,0.046317791,0.91515672,0.957479119,0.871666227,0
0.276671748,0.063373097,0.686058639,0.706858473,0.902182325,0.76337145,0.906007971,0.84655747,0.837497361,0.276671755,0.063372247,1.127608416,1.227315869,1.132910835,0
0.276009651,0.055860542,0.668038011,0.688473706,0.873858536,0.811785319,0.89209715,0.828901652,0.816876627,0.276009528,0.055860004,1.121167883,1.214407745,1.118915588,0
0.276827378,0.06759226,0.638486499,0.65970274,0.824794923,0.768351162,0.848259268,0.786712047,0.777394609,0.27682735,0.067592354,1.052297123,1.141514806,1.056333069,0
0.276641318,0.062574407,0.696894194,0.718438489,0.878733942,0.761895979,0.935784645,0.865347798,0.853050883,0.276641112,0.062574008,1.220352082,1.305429005,1.192588681,0
0.232620932,0.052885662,0.583497508,0.602041425,0.776040861,0.806252305,0.779757877,0.720910445,0.710324442,0.232620804,0.052885428,0.989609274,1.064066059,0.979931344,0
0.276850332,0.069755708,0.536852474,0.553572494,0.727364185,0.736720767,0.720956463,0.667375736,0.656626082,0.276850325,0.069755855,0.958179476,1.017369021,0.930199806,0
0.243830388,0.023962073,0.482732646,0.500805826,0.645488315,0.816672814,0.658320174,0.597674254,0.58835949,0.243830407,0.023962,0.881322456,0.92777145,0.844731978,0
0.275216541,0.050490333,0.641963148,0.660239957,0.848243306,0.777296201,0.856455373,0.798482592,0.784995425,0.2752163,0.050490242,1.074538429,1.167900532,1.075961623,0
0.235149642,0.041344189,0.419052034,0.436697905,0.561755146,0.666635928,0.604180765,0.531659931,0.516433247,0.235149731,0.04134436,0.928982396,0.953208049,0.853093918,0
0.27653203,0.060769314,0.599258315,0.616665672,0.77279059,0.757008484,0.807128356,0.74707509,0.734393694,0.276532002,0.060769013,1.05358523,1.128321944,1.033359739,0
0.276781794,0.073582393,0.638544443,0.651047574,0.79778672,0.794356326,0.84976314,0.797702616,0.78281371,0.276781732,0.073582572,1.046801202,1.141609719,1.065135111,0
0.275519237,0.052195555,0.589929308,0.608070196,0.792756539,0.730357802,0.774494323,0.7255903,0.717995637,0.275519095,0.052195143,0.91584371,1.014331815,0.949036176,0
0.241837406,0.02648429,0.486035462,0.501701188,0.650518496,0.756086315,0.651627942,0.603204992,0.595256528,0.241837278,0.026484378,0.86019751,0.897589218,0.83056069,0
0.257617223,0.11837486,0.224765326,0.223243598,0.287107259,0.328292143,0.392736296,0.308161384,0.274473925,0.257616449,0.118374659,0.959811078,0.89588079,0.692808732,0
0.232096448,0.056535961,0.53847491,0.557034561,0.719548058,0.806344522,0.715843296,0.667517549,0.657400239,0.232096457,0.056535902,0.88484328,0.95928246,0.89120676,0
0.27546032,0.051726421,0.518715958,0.535605563,0.69238508,0.73367761,0.704413866,0.64418918,0.636146105,0.275460259,0.051726166,0.913954487,0.97627183,0.892879148,0
0.276882421,0.0693854,0.641905203,0.661553155,0.897616468,0.802102545,0.855252275,0.796000851,0.781687663,0.276882269,0.069385514,1.102018033,1.183656036,1.088900625,0
0.26389852,0.114245587,0.224591494,0.190234585,0.228524996,0.254241977,0.495300399,0.368432248,0.308325709,0.263898402,0.114245346,1.363761271,1.118545938,0.879147962,0
0.275105168,0.049690968,0.546992699,0.549752283,0.675746788,0.649483585,0.773892774,0.721052258,0.710254064,0.275105025,0.049690902,0.945556033,1.017938497,0.929583663,0
0.235866357,0.038924863,0.388573415,0.405300543,0.520662436,0.611674659,0.582600196,0.498262781,0.479414456,0.23586627,0.038924748,0.96350365,0.947513288,0.825983628,0
0.241993102,0.026198594,0.434291343,0.451083388,0.583733168,0.682128366,0.630197759,0.554562859,0.539728341,0.241992931,0.026198679,0.98402748,0.985383447,0.874130798,0
0.237566133,0.034373423,0.575385329,0.594042858,0.761027705,0.799520472,0.76780209,0.711621641,0.702723626,0.237566114,0.034373314,0.957406612,1.041002278,0.959686647,0
0.276728951,0.075478339,0.644049137,0.665492748,0.853583037,0.77849502,0.852545304,0.797277175,0.78619185,0.276729248,0.075478398,1.049635036,1.143792711,1.060822111,0
0.276502113,0.059963446,0.623189246,0.644720349,0.841510602,0.814644043,0.87818633,0.784513933,0.76648603,0.276503072,0.059963158,1.259338772,1.294798785,1.157820614,0
0.258730674,0.019376862,0.300730096,0.306213812,0.400557189,0.467908521,0.483419806,0.390200667,0.371032444,0.258730427,0.019376602,0.922284242,0.869305239,0.739107473,0
0.27610992,0.056111234,0.633097694,0.653673969,0.825104473,0.798229436,0.85329724,0.792739134,0.780983883,0.276109623,0.056111027,1.08003435,1.167995444,1.072000704,0
0.276688604,0.062358511,0.63135937,0.648480869,0.8427488,0.775728513,0.850139108,0.780968588,0.771553241,0.276688428,0.06235805,1.060283383,1.154612756,1.066279377,0
0.256603947,0.018588121,0.390137907,0.404703635,0.523061446,0.616285504,0.559816528,0.491597532,0.479344078,0.256603779,0.018587895,0.848518678,0.851841306,0.759000088,0
0.27572759,0.053188618,0.597056438,0.616009073,0.783315276,0.780339358,0.787427626,0.735800893,0.726018721,0.275727552,0.053188212,0.953799914,1.046981777,0.975354282,0
0.232523394,0.053037078,0.454745625,0.47209455,0.607336326,0.711637772,0.645386871,0.573353187,0.556689422,0.232523195,0.053037102,0.947531129,0.968583903,0.867001144,0
0.275829943,0.084727824,0.587379766,0.585566764,0.701284631,0.754426411,0.829987217,0.768630788,0.741149975,0.275829846,0.084727891,1.043881494,1.134586181,1.046914884,0
0.233155137,0.049330642,0.431046471,0.451381842,0.577851726,0.69328661,0.625310174,0.548606679,0.533112816,0.233155001,0.049330592,0.956719622,0.960516325,0.860487633,0
0.276766603,0.06333592,0.600359254,0.620426192,0.786565547,0.797860568,0.790811339,0.738282635,0.732211978,0.276766504,0.063335661,0.930613997,1.020311314,0.961359035,0
0.276269882,0.057224526,0.317186232,0.344893452,0.466104318,0.551180376,0.48184074,0.436644686,0.423675135,0.27626978,0.057224829,0.675912409,0.699031891,0.633659009,0
0.235463328,0.040020816,0.538938463,0.5554826,0.717071661,0.776742899,0.71674562,0.667872084,0.658244774,0.235463289,0.040020621,0.885959639,0.964502658,0.896223924,0
0.233337696,0.048342166,0.522018774,0.539485465,0.698421297,0.802932497,0.710579743,0.648018152,0.63663875,0.233337533,0.048342023,0.941090597,0.993830676,0.911539477,0
0.276773773,0.075406335,0.658477228,0.68053483,0.886085745,0.761066027,0.870140612,0.813656669,0.803856711,0.276773862,0.075406535,1.080206097,1.175398633,1.096822463,0
0.276478479,0.059158497,0.592420906,0.612547007,0.797631946,0.778956105,0.772689676,0.730128341,0.72059962,0.276478334,0.059158605,0.922370116,1.01309795,0.94762785,0
0.234149178,0.044674972,0.421833353,0.439503373,0.565005417,0.672537809,0.609293932,0.531943558,0.516362869,0.234149072,0.044675009,0.913267497,0.926252847,0.828272159,0
0.234889236,0.041890626,0.542183335,0.559899719,0.728447609,0.782552564,0.742010677,0.676026377,0.662960096,0.234888679,0.04189107,0.984972091,1.033219438,0.942346624,0
0.276822014,0.074574958,0.591551744,0.610815973,0.791595728,0.775451863,0.785096624,0.7317592,0.721021888,0.27682206,0.074575216,0.976041219,1.057042521,0.986356835,0
0.276032061,0.055133761,0.686464248,0.70888796,0.877418356,0.811324235,0.912324235,0.847975608,0.837356605,0.276031851,0.055133522,1.152941176,1.245918755,1.146554001,0
0.276599984,0.060553028,0.668038011,0.687817107,0.890806377,0.803854666,0.89645838,0.82918528,0.815609825,0.276599789,0.060551866,1.172348647,1.250949127,1.142505061,0
0.249767503,0.019148764,0.54154595,0.559362502,0.719548058,0.789561048,0.723212272,0.669644756,0.660356112,0.249767341,0.01914831,0.914383856,0.982630979,0.909426987,0
0.275743781,0.053068368,0.637907058,0.659225213,0.851725739,0.728513464,0.843973231,0.788981068,0.780280104,0.275743686,0.053067329,1.018291112,1.122911921,1.045330517,0
0.24058636,0.10960345,0.624464017,0.643944368,0.817520508,0.817779417,0.821264757,0.768134439,0.758181434,0.240586247,0.109603506,0.982481752,1.089407745,1.017956166,0
0.27612886,0.055825922,0.682871712,0.705187131,0.88028169,0.795647363,0.913076171,0.84861377,0.836019424,0.276129888,0.055825503,1.146157149,1.239179954,1.140040489,0
0.233392234,0.047904885,0.439390428,0.456634633,0.587679926,0.718369605,0.618467554,0.551301142,0.540150609,0.233392052,0.047904832,0.893516531,0.91429385,0.825455506,0
0.254988022,0.119121239,0.403870669,0.395809706,0.453103235,0.346735522,0.593879239,0.542012338,0.516010979,0.254987717,0.119121306,0.826363246,0.867312073,0.788046827,0
0.276912537,0.072972171,0.640688376,0.661433773,0.853660424,0.750737735,0.863598767,0.801886124,0.789218101,0.276912353,0.072970746,1.11266638,1.195425209,1.096558402,0
0.27518202,0.088946332,-0.059392745,-0.035516027,0.064541093,0.016599041,0.238965336,0.145004609,0.117812654,0.275181783,0.088946414,0.914641477,0.815205011,0.54194173,0
0.276932296,0.065957738,0.669718391,0.691100101,0.905200433,0.812891922,0.889465373,0.828547118,0.814694912,0.276932849,0.065959071,1.127007299,1.220671982,1.119443711,0
0.275434653,0.05092274,0.628172442,0.648839014,0.875870608,0.785226854,0.824422889,0.773097922,0.764304314,0.275434481,0.050922633,0.986431945,1.090831435,1.011530675,0
0.275210619,0.04967225,0.647062232,0.667343162,0.836403034,0.752766507,0.854500338,0.798198965,0.787880921,0.275210618,0.049671802,1.048948046,1.146640091,1.061086172,0
0.249176635,0.118048914,0.495074748,0.512326151,0.666847237,0.782736997,0.650876006,0.612493796,0.608557956,0.249176572,0.11804882,0.856590812,0.880220197,0.820526362,0
0.276960894,0.071941198,0.569475026,0.587775324,0.761182479,0.757930653,0.751033912,0.703112813,0.69441903,0.276960675,0.071941411,0.924259339,1.002372817,0.93715342,0
0.235009917,0.041282338,0.552091784,0.569211485,0.728911933,0.816303947,0.744792842,0.689711409,0.676683792,0.235009956,0.041282266,0.989179906,1.049639332,0.959774668,0
0.276990743,0.069816677,0.628056553,0.645735092,0.839111593,0.795555146,0.85224453,0.786995675,0.768808502,0.276990609,0.069816735,1.151567196,1.21602126,1.103864096,0
0.276989353,0.068317212,0.635241627,0.65600191,0.885157096,0.776742899,0.848184074,0.786428419,0.775212893,0.276990289,0.068317616,1.057793044,1.146450266,1.053076314,0
0.231402122,0.063234873,0.468072778,0.484211783,0.626064077,0.721228329,0.631927213,0.580302063,0.574213527,0.231402159,0.063234466,0.841906398,0.881264237,0.812956606,0
0.272536742,0.039029266,0.602155522,0.622157226,0.810555642,0.837606049,0.789457854,0.744664256,0.738194102,0.272536627,0.039029467,0.920051524,1.026385725,0.971393363,0
0.276829038,0.063062844,0.582918067,0.603294932,0.774028788,0.735060863,0.762312956,0.718074169,0.709691041,0.276829032,0.063062548,0.905968227,0.982915718,0.921837866,0
0.234258698,0.043961746,0.595376057,0.61356175,0.814115462,0.818148285,0.787352433,0.735800893,0.727004012,0.234258676,0.043961575,0.968054959,1.061123766,0.986444855,0
0.239655064,0.029673757,0.196025032,0.171312601,0.220554094,0.235983032,0.419956388,0.323760902,0.269828982,0.239654823,0.029674036,1.025161013,0.878701595,0.724848165,0
0.276694347,0.060948558,0.630142543,0.649197159,0.822937626,0.790759867,0.842770133,0.78458484,0.771482863,0.276694366,0.060948148,1.07342207,1.158788914,1.064695009,0
0.276198106,0.055806255,0.673484761,0.693547424,0.888949079,0.766691258,0.893601023,0.834645111,0.820395524,0.276197903,0.055805789,1.112151138,1.213363705,1.120940058,0
0.242677212,0.112727301,0.57121335,0.589446666,0.76652221,0.803393582,0.752387398,0.704814578,0.695826589,0.242677338,0.11272714,0.912838128,1.001898254,0.958542382,0
0.27597768,0.054098904,0.731139182,0.75502895,0.880049528,0.75414976,0.960673735,0.899595831,0.887465691,0.275977499,0.054098592,1.160583942,1.275246773,1.18625121,0
0.276973976,0.06546468,0.626723838,0.633319405,0.738662746,0.7636481,0.835927513,0.776005105,0.757829545,0.276973793,0.065464593,1.047402319,1.141514806,1.054220579,0
0.242902625,0.024595644,0.53847491,0.555721363,0.721095806,0.792235338,0.730731634,0.670495639,0.657400239,0.242902461,0.024595886,0.97080292,1.027904328,0.937417481,0
0.276637766,0.05980109,0.622088307,0.642332717,0.849558892,0.759959425,0.830739153,0.767283557,0.757829545,0.276637557,0.059801052,1.055817948,1.136484434,1.044978435,0
0.276860021,0.062861952,0.667690347,0.689070614,0.907057731,0.802286979,0.883299496,0.826561724,0.816172848,0.276859935,0.062861553,1.104164878,1.200265756,1.105272423,0
0.275656815,0.051790373,0.643411751,0.664776458,0.868441418,0.780431575,0.849086397,0.795220875,0.78485467,0.275656657,0.051789912,1.026706741,1.132687927,1.047443007,0
0.263220927,0.115326608,0.286302005,0.292365546,0.382990249,0.445130948,0.44033386,0.365666879,0.350411711,0.263220714,0.115326424,0.778016316,0.748861048,0.646950092,0
0.275308355,0.049736043,0.606211612,0.625738674,0.799721405,0.783474733,0.789533048,0.744451535,0.736997678,0.275308247,0.049735961,0.942035208,1.037870159,0.966024118,0
0.268798905,0.029892121,0.640050991,0.659881812,0.862559975,0.812615271,0.859839086,0.801886124,0.785558449,0.268798812,0.029892115,1.113181623,1.197987851,1.102015668,0
0.275624316,0.051456149,0.594275119,0.613800513,0.785714286,0.72150498,0.779457102,0.732822804,0.726018721,0.27562423,0.051455687,0.924001717,1.01983675,0.952380952,0
0.277056157,0.071806823,0.642484645,0.661732227,0.852809163,0.787901143,0.862997218,0.799049848,0.78450278,0.277055952,0.071806922,1.13319021,1.208902809,1.105712525,0
0.277067154,0.067446008,0.634836018,0.653972423,0.829206005,0.763002582,0.857056922,0.793377296,0.777464987,0.277067058,0.067446175,1.134478317,1.211370539,1.101047443,0
0.238442359,0.031819638,0.256866381,0.254402197,0.335783934,0.391829583,0.435220693,0.360774303,0.317967485,0.238441635,0.031819802,0.92520395,0.858864844,0.704603468,0
0.242929798,0.113212281,0.278015993,0.283173163,0.362173038,0.416728145,0.46379427,0.367652273,0.342599761,0.242929826,0.113212613,0.997509661,0.96317388,0.771587008,0
0.232926985,0.049554886,0.603546181,0.623828568,0.810323479,0.816765031,0.786976464,0.739700773,0.73453445,0.232926887,0.049554698,0.923658222,1.023917995,0.960830913,0
0.239156889,0.030349033,0.493162591,0.50928192,0.66468039,0.820638141,0.686217009,0.620080834,0.606868886,0.239156846,0.030349126,0.928123658,0.970197418,0.886189596,0
0.232664114,0.050995289,0.578166647,0.596728944,0.768069958,0.822943563,0.7806602,0.717648727,0.707720459,0.232664106,0.050994903,1.00206097,1.071943812,0.982571957,0
0.243005339,0.024329628,0.325704021,0.335223542,0.434762421,0.507469568,0.506278668,0.424945047,0.401998733,0.243005305,0.024329569,0.924860455,0.880884586,0.756359475,0
0.27651507,0.057917218,0.587379766,0.607712052,0.785791673,0.776835116,0.759681179,0.719988655,0.714758252,0.276514956,0.057917279,0.886303134,0.962794229,0.913211865,0
0.271584688,0.035988207,0.642658477,0.66340357,0.79778672,0.715510882,0.85059027,0.794582713,0.784291646,0.271584627,0.035988128,1.063288965,1.15546697,1.070240296,0
0.277101652,0.069889189,0.566693707,0.584731093,0.760253831,0.789284397,0.738175803,0.699000213,0.689844465,0.277101442,0.069889349,0.902790897,0.964028094,0.910395212,0
0.236870189,0.0354031,0.354270483,0.365128634,0.471830986,0.547952785,0.538235958,0.458554917,0.436202407,0.236870132,0.035403012,0.925375698,0.899107821,0.781973418,0
0.277014498,0.064842957,0.541488006,0.556736107,0.723881752,0.77969384,0.744642454,0.680138978,0.665141812,0.277014316,0.064842835,1.02507514,1.07507593,0.966640261,0
0.276843063,0.061665383,0.631822923,0.653077061,0.858458443,0.739487274,0.840815099,0.787279302,0.778520656,0.276843048,0.061665931,1.047402319,1.139141989,1.050083619,0
0.277094181,0.067770875,0.67319504,0.693368352,0.872078626,0.770103283,0.89645838,0.83648869,0.825603491,0.27709494,0.067770825,1.129325891,1.223329537,1.126573365,0
0.270226244,0.105304245,0.326225519,0.333253746,0.39637827,0.467263003,0.593954433,0.477983408,0.438524879,0.270226009,0.105304308,1.171060541,1.112186788,0.932928439,0
0.275244216,0.049139771,0.669718391,0.691279174,0.897616468,0.776374032,0.89044289,0.828759838,0.817721163,0.275244116,0.049139655,1.122112495,1.211940015,1.11301822,0
0.276452711,0.057109393,0.7190868,0.738017072,0.907522055,0.795094061,0.949093917,0.887612565,0.87050461,0.276452479,0.057109346,1.190210391,1.293280182,1.193556905,0
0.234961425,0.040894292,0.588075096,0.606398854,0.787029872,0.814367392,0.771561772,0.724384883,0.716025055,0.234961467,0.040894152,0.938085015,1.027334852,0.959334566,0
0.276292386,0.055687703,0.59050875,0.60986092,0.804596812,0.774068609,0.7806602,0.727788414,0.717221479,0.276292252,0.055687585,0.954658652,1.040622627,0.967696506,0
0.23868789,0.031183532,0.504345811,0.522652659,0.672883455,0.754979712,0.690352658,0.627526058,0.616721796,0.238687862,0.031183612,0.924774581,0.97522779,0.887685943,0
0.277033411,0.064608756,0.589465755,0.608965558,0.792214827,0.803485799,0.8101361,0.744451535,0.739672039,0.277033224,0.064608722,0.983598111,1.067008352,0.981603732,0
0.274236054,0.04442837,0.587611542,0.60681669,0.776427798,0.745942457,0.772689676,0.72651209,0.7165177,0.274235879,0.04442828,0.927780163,1.02126044,0.95396532,0
0.276925194,0.062426639,0.588654537,0.607413598,0.808156632,0.772500922,0.782991202,0.728284762,0.717643747,0.276924929,0.062426333,0.969343066,1.052676538,0.971833465,0
